shop,city,amount,ts
17,Delhi,652.11,2024-05-17 06:15:00
22,Pune,453.39,2024-05-17 06:16:00
35,Pune,537.6,2024-05-17 06:17:00
13,Delhi,352.92,2024-05-17 06:18:00
36,Pune,583.76,2024-05-17 06:19:00
15,Pune,326.58,2024-05-17 06:20:00
45,Pune,406.35,2024-05-17 06:21:00
43,Pune,516.01,2024-05-17 06:22:00
12,Mumbai,397.33,2024-05-17 06:23:00
33,Delhi,523.43,2024-05-17 06:24:00
19,Pune,359.15,2024-05-17 06:25:00
18,Mumbai,531.72,2024-05-17 06:26:00
23,Pune,557.38,2024-05-17 06:27:00
41,Delhi,392.22,2024-05-17 06:28:00
24,Pune,537.85,2024-05-17 06:29:00
16,Pune,617.65,2024-05-17 06:30:00
26,Pune,535.26,2024-05-17 06:31:00
20,Delhi,496.41,2024-05-17 06:32:00
26,Mumbai,426.75,2024-05-17 06:33:00
25,Delhi,713.34,2024-05-17 06:34:00
28,Delhi,651.72,2024-05-17 06:35:00
43,Pune,572.57,2024-05-17 06:36:00
48,Mumbai,637.32,2024-05-17 06:37:00
36,Delhi,401.35,2024-05-17 06:38:00
34,Delhi,539.43,2024-05-17 06:39:00
48,Mumbai,621.2,2024-05-17 06:40:00
7,Pune,667.05,2024-05-17 06:41:00
35,Mumbai,608.29,2024-05-17 06:42:00
34,Pune,600.59,2024-05-17 06:43:00
0,Mumbai,677.66,2024-05-17 06:44:00
4,Delhi,101.18,2024-05-17 06:45:00
25,Delhi,659.24,2024-05-17 06:46:00
8,Pune,309.58,2024-05-17 06:47:00
41,Delhi,570.52,2024-05-17 06:48:00
32,Delhi,516.89,2024-05-17 06:49:00
5,Mumbai,281.57,2024-05-17 06:50:00
36,Mumbai,464.36,2024-05-17 06:51:00
2,Pune,427.78,2024-05-17 06:52:00
2,Pune,330.74,2024-05-17 06:53:00
9,Delhi,254.11,2024-05-17 06:54:00
36,Mumbai,358.57,2024-05-17 06:55:00
28,Pune,629.44,2024-05-17 06:56:00
39,Mumbai,440.86,2024-05-17 06:57:00
5,Pune,446.74,2024-05-17 06:58:00
8,Pune,675.79,2024-05-17 06:59:00
14,Delhi,486.98,2024-05-17 07:00:00
16,Pune,524.84,2024-05-17 07:01:00
31,Delhi,383.46,2024-05-17 07:02:00
12,Mumbai,477.39,2024-05-17 07:03:00
11,Pune,404.19,2024-05-17 07:04:00
22,Pune,681.1,2024-05-17 07:05:00
11,Mumbai,204.39,2024-05-17 07:06:00
11,Delhi,427.44,2024-05-17 07:07:00
3,Delhi,458.8,2024-05-17 07:08:00
39,Delhi,618.65,2024-05-17 07:09:00
3,Pune,357.8,2024-05-17 07:10:00
37,Mumbai,274.04,2024-05-17 07:11:00
19,Delhi,472.94,2024-05-17 07:12:00
34,Pune,443.99,2024-05-17 07:13:00
2,Mumbai,607.15,2024-05-17 07:14:00
41,Delhi,761.72,2024-05-17 07:15:00
28,Delhi,650.06,2024-05-17 07:16:00
18,Mumbai,680.24,2024-05-17 07:17:00
10,Pune,204.85,2024-05-17 07:18:00
48,Delhi,459.71,2024-05-17 07:19:00
20,Mumbai,560.43,2024-05-17 07:20:00
7,Mumbai,464.17,2024-05-17 07:21:00
31,Mumbai,336.89,2024-05-17 07:22:00
7,Delhi,530.62,2024-05-17 07:23:00
49,Delhi,398.02,2024-05-17 07:24:00
20,Delhi,622.29,2024-05-17 07:25:00
17,Mumbai,563.54,2024-05-17 07:26:00
41,Delhi,571.39,2024-05-17 07:27:00
24,Delhi,509.83,2024-05-17 07:28:00
0,Delhi,622.17,2024-05-17 07:29:00
17,Pune,463.08,2024-05-17 07:30:00
0,Pune,539.33,2024-05-17 07:31:00
11,Mumbai,884.24,2024-05-17 07:32:00
19,Delhi,567.99,2024-05-17 07:33:00
43,Delhi,422.09,2024-05-17 07:34:00
34,Mumbai,629.45,2024-05-17 07:35:00
35,Pune,334.53,2024-05-17 07:36:00
15,Delhi,640.15,2024-05-17 07:37:00
41,Pune,464.24,2024-05-17 07:38:00
44,Mumbai,648.22,2024-05-17 07:39:00
18,Delhi,358.32,2024-05-17 07:40:00
41,Delhi,342.08,2024-05-17 07:41:00
10,Pune,499.67,2024-05-17 07:42:00
22,Pune,375.54,2024-05-17 07:43:00
35,Pune,618.55,2024-05-17 07:44:00
37,Mumbai,482.5,2024-05-17 07:45:00
37,Mumbai,544.84,2024-05-17 07:46:00
27,Mumbai,427.43,2024-05-17 07:47:00
30,Delhi,593.9,2024-05-17 07:48:00
26,Delhi,513.27,2024-05-17 07:49:00
23,Delhi,363.23,2024-05-17 07:50:00
4,Mumbai,547.29,2024-05-17 07:51:00
23,Pune,680.47,2024-05-17 07:52:00
29,Delhi,527.46,2024-05-17 07:53:00
30,Mumbai,576.52,2024-05-17 07:54:00
16,Mumbai,588.7,2024-05-17 07:55:00
5,Pune,316.45,2024-05-17 07:56:00
2,Pune,543.02,2024-05-17 07:57:00
15,Pune,547.3,2024-05-17 07:58:00
9,Mumbai,652.13,2024-05-17 07:59:00
9,Pune,359.51,2024-05-17 08:00:00
37,Pune,406.08,2024-05-17 08:01:00
1,Pune,594.75,2024-05-17 08:02:00
32,Delhi,547.74,2024-05-17 08:03:00
14,Pune,579.62,2024-05-17 08:04:00
4,Delhi,531.61,2024-05-17 08:05:00
25,Delhi,635.88,2024-05-17 08:06:00
15,Mumbai,445.38,2024-05-17 08:07:00
15,Pune,514.57,2024-05-17 08:08:00
25,Pune,643.09,2024-05-17 08:09:00
37,Pune,329.81,2024-05-17 08:10:00
13,Delhi,672.59,2024-05-17 08:11:00
8,Pune,564.53,2024-05-17 08:12:00
23,Delhi,429.95,2024-05-17 08:13:00
6,Mumbai,611.0,2024-05-17 08:14:00
0,Pune,364.41,2024-05-17 08:15:00
3,Delhi,620.21,2024-05-17 08:16:00
30,Pune,490.65,2024-05-17 08:17:00
15,Delhi,627.4,2024-05-17 08:18:00
31,Delhi,460.18,2024-05-17 08:19:00
18,Delhi,536.87,2024-05-17 08:20:00
10,Delhi,493.42,2024-05-17 08:21:00
2,Pune,675.37,2024-05-17 08:22:00
14,Delhi,378.11,2024-05-17 08:23:00
31,Pune,558.67,2024-05-17 08:24:00
37,Delhi,525.39,2024-05-17 08:25:00
41,Mumbai,494.29,2024-05-17 08:26:00
20,Delhi,437.34,2024-05-17 08:27:00
2,Delhi,547.54,2024-05-17 08:28:00
1,Mumbai,457.27,2024-05-17 08:29:00
38,Delhi,293.78,2024-05-17 08:30:00
4,Pune,322.08,2024-05-17 08:31:00
46,Pune,311.08,2024-05-17 08:32:00
36,Delhi,573.54,2024-05-17 08:33:00
41,Mumbai,513.13,2024-05-17 08:34:00
26,Mumbai,532.56,2024-05-17 08:35:00
8,Pune,200.95,2024-05-17 08:36:00
7,Delhi,389.26,2024-05-17 08:37:00
15,Delhi,360.53,2024-05-17 08:38:00
41,Mumbai,673.7,2024-05-17 08:39:00
28,Pune,349.52,2024-05-17 08:40:00
30,Delhi,525.12,2024-05-17 08:41:00
43,Pune,504.4,2024-05-17 08:42:00
35,Pune,502.17,2024-05-17 08:43:00
13,Pune,405.01,2024-05-17 08:44:00
16,Pune,524.93,2024-05-17 08:45:00
2,Pune,793.61,2024-05-17 08:46:00
44,Mumbai,430.79,2024-05-17 08:47:00
3,Delhi,383.45,2024-05-17 08:48:00
32,Mumbai,394.14,2024-05-17 08:49:00
26,Delhi,540.42,2024-05-17 08:50:00
3,Mumbai,342.48,2024-05-17 08:51:00
32,Delhi,720.57,2024-05-17 08:52:00
39,Delhi,793.44,2024-05-17 08:53:00
12,Pune,458.63,2024-05-17 08:54:00
44,Pune,547.59,2024-05-17 08:55:00
15,Mumbai,427.2,2024-05-17 08:56:00
3,Pune,740.43,2024-05-17 08:57:00
21,Delhi,654.85,2024-05-17 08:58:00
37,Mumbai,458.67,2024-05-17 08:59:00
12,Mumbai,689.95,2024-05-17 09:00:00
45,Mumbai,581.77,2024-05-17 09:01:00
6,Pune,227.06,2024-05-17 09:02:00
5,Pune,499.25,2024-05-17 09:03:00
42,Delhi,627.79,2024-05-17 09:04:00
2,Mumbai,387.17,2024-05-17 09:05:00
9,Delhi,401.07,2024-05-17 09:06:00
31,Mumbai,438.93,2024-05-17 09:07:00
22,Delhi,478.07,2024-05-17 09:08:00
34,Delhi,430.98,2024-05-17 09:09:00
33,Mumbai,450.77,2024-05-17 09:10:00
44,Delhi,441.21,2024-05-17 09:11:00
22,Pune,405.65,2024-05-17 09:12:00
0,Delhi,481.53,2024-05-17 09:13:00
38,Mumbai,354.13,2024-05-17 09:14:00
35,Delhi,442.73,2024-05-17 09:15:00
21,Delhi,614.49,2024-05-17 09:16:00
10,Mumbai,540.51,2024-05-17 09:17:00
43,Mumbai,668.27,2024-05-17 09:18:00
32,Pune,690.44,2024-05-17 09:19:00
23,Mumbai,546.79,2024-05-17 09:20:00
28,Mumbai,405.63,2024-05-17 09:21:00
17,Mumbai,393.13,2024-05-17 09:22:00
21,Delhi,496.5,2024-05-17 09:23:00
2,Mumbai,517.05,2024-05-17 09:24:00
3,Pune,574.87,2024-05-17 09:25:00
45,Delhi,366.45,2024-05-17 09:26:00
25,Mumbai,647.41,2024-05-17 09:27:00
28,Delhi,328.9,2024-05-17 09:28:00
1,Pune,522.68,2024-05-17 09:29:00
5,Delhi,711.52,2024-05-17 09:30:00
45,Delhi,546.21,2024-05-17 09:31:00
24,Pune,610.66,2024-05-17 09:32:00
4,Pune,679.15,2024-05-17 09:33:00
25,Pune,529.25,2024-05-17 09:34:00
6,Delhi,672.84,2024-05-17 09:35:00
25,Pune,415.27,2024-05-17 09:36:00
15,Mumbai,337.11,2024-05-17 09:37:00
27,Delhi,484.01,2024-05-17 09:38:00
13,Pune,242.21,2024-05-17 09:39:00
38,Mumbai,431.22,2024-05-17 09:40:00
2,Mumbai,668.3,2024-05-17 09:41:00
6,Pune,543.24,2024-05-17 09:42:00
0,Delhi,390.24,2024-05-17 09:43:00
6,Pune,572.89,2024-05-17 09:44:00
31,Delhi,568.7,2024-05-17 09:45:00
42,Delhi,613.81,2024-05-17 09:46:00
4,Mumbai,440.08,2024-05-17 09:47:00
29,Delhi,301.58,2024-05-17 09:48:00
37,Mumbai,652.77,2024-05-17 09:49:00
0,Pune,631.67,2024-05-17 09:50:00
35,Delhi,392.8,2024-05-17 09:51:00
10,Mumbai,667.62,2024-05-17 09:52:00
34,Delhi,552.76,2024-05-17 09:53:00
29,Delhi,672.36,2024-05-17 09:54:00
28,Mumbai,745.86,2024-05-17 09:55:00
25,Mumbai,526.36,2024-05-17 09:56:00
28,Delhi,466.06,2024-05-17 09:57:00
43,Pune,593.36,2024-05-17 09:58:00
2,Delhi,495.1,2024-05-17 09:59:00
41,Pune,442.4,2024-05-17 10:00:00
41,Mumbai,567.92,2024-05-17 10:01:00
26,Delhi,636.95,2024-05-17 10:02:00
35,Mumbai,640.63,2024-05-17 10:03:00
33,Pune,534.95,2024-05-17 10:04:00
25,Pune,412.92,2024-05-17 10:05:00
44,Mumbai,596.49,2024-05-17 10:06:00
0,Mumbai,493.11,2024-05-17 10:07:00
45,Delhi,689.74,2024-05-17 10:08:00
33,Pune,446.67,2024-05-17 10:09:00
15,Pune,736.32,2024-05-17 10:10:00
9,Mumbai,499.94,2024-05-17 10:11:00
27,Pune,287.43,2024-05-17 10:12:00
42,Mumbai,233.0,2024-05-17 10:13:00
2,Delhi,804.5,2024-05-17 10:14:00
48,Pune,341.74,2024-05-17 10:15:00
41,Pune,565.82,2024-05-17 10:16:00
31,Delhi,666.35,2024-05-17 10:17:00
15,Pune,679.73,2024-05-17 10:18:00
28,Delhi,472.71,2024-05-17 10:19:00
49,Pune,603.43,2024-05-17 10:20:00
12,Pune,418.62,2024-05-17 10:21:00
8,Pune,685.53,2024-05-17 10:22:00
16,Delhi,558.09,2024-05-17 10:23:00
41,Mumbai,587.92,2024-05-17 10:24:00
9,Mumbai,748.92,2024-05-17 10:25:00
46,Mumbai,567.09,2024-05-17 10:26:00
42,Delhi,782.45,2024-05-17 10:27:00
15,Delhi,594.97,2024-05-17 10:28:00
0,Pune,649.6,2024-05-17 10:29:00
43,Delhi,526.16,2024-05-17 10:30:00
40,Mumbai,476.63,2024-05-17 10:31:00
19,Pune,764.25,2024-05-17 10:32:00
36,Pune,301.89,2024-05-17 10:33:00
18,Delhi,588.24,2024-05-17 10:34:00
4,Mumbai,699.89,2024-05-17 10:35:00
6,Pune,322.0,2024-05-17 10:36:00
40,Pune,339.71,2024-05-17 10:37:00
39,Pune,461.07,2024-05-17 10:38:00
11,Delhi,443.85,2024-05-17 10:39:00
16,Mumbai,645.21,2024-05-17 10:40:00
5,Mumbai,422.27,2024-05-17 10:41:00
47,Mumbai,632.12,2024-05-17 10:42:00
43,Pune,319.42,2024-05-17 10:43:00
34,Delhi,489.0,2024-05-17 10:44:00
27,Pune,433.83,2024-05-17 10:45:00
46,Pune,198.67,2024-05-17 10:46:00
19,Mumbai,512.42,2024-05-17 10:47:00
15,Mumbai,299.86,2024-05-17 10:48:00
11,Mumbai,622.22,2024-05-17 10:49:00
37,Mumbai,581.53,2024-05-17 10:50:00
15,Mumbai,461.55,2024-05-17 10:51:00
22,Mumbai,345.22,2024-05-17 10:52:00
45,Pune,534.41,2024-05-17 10:53:00
33,Delhi,361.41,2024-05-17 10:54:00
14,Mumbai,416.52,2024-05-17 10:55:00
18,Pune,645.93,2024-05-17 10:56:00
10,Delhi,449.09,2024-05-17 10:57:00
19,Pune,568.75,2024-05-17 10:58:00
1,Mumbai,408.84,2024-05-17 10:59:00
2,Delhi,490.89,2024-05-17 11:00:00
23,Mumbai,504.72,2024-05-17 11:01:00
48,Pune,573.76,2024-05-17 11:02:00
46,Mumbai,620.1,2024-05-17 11:03:00
20,Pune,442.02,2024-05-17 11:04:00
49,Pune,570.53,2024-05-17 11:05:00
8,Mumbai,636.38,2024-05-17 11:06:00
33,Delhi,576.38,2024-05-17 11:07:00
42,Delhi,527.86,2024-05-17 11:08:00
39,Pune,426.48,2024-05-17 11:09:00
3,Delhi,588.07,2024-05-17 11:10:00
21,Delhi,571.27,2024-05-17 11:11:00
7,Delhi,492.86,2024-05-17 11:12:00
13,Pune,550.43,2024-05-17 11:13:00
20,Delhi,567.86,2024-05-17 11:14:00
6,Mumbai,631.05,2024-05-17 11:15:00
11,Mumbai,245.64,2024-05-17 11:16:00
9,Pune,499.29,2024-05-17 11:17:00
18,Delhi,436.56,2024-05-17 11:18:00
3,Mumbai,514.3,2024-05-17 11:19:00
15,Delhi,489.97,2024-05-17 11:20:00
22,Pune,612.51,2024-05-17 11:21:00
14,Mumbai,579.44,2024-05-17 11:22:00
9,Delhi,615.86,2024-05-17 11:23:00
43,Mumbai,479.11,2024-05-17 11:24:00
14,Pune,422.37,2024-05-17 11:25:00
11,Mumbai,337.91,2024-05-17 11:26:00
29,Mumbai,727.55,2024-05-17 11:27:00
23,Pune,610.65,2024-05-17 11:28:00
16,Pune,475.04,2024-05-17 11:29:00
9,Mumbai,563.57,2024-05-17 11:30:00
29,Pune,580.22,2024-05-17 11:31:00
41,Mumbai,318.42,2024-05-17 11:32:00
11,Mumbai,364.75,2024-05-17 11:33:00
31,Mumbai,695.13,2024-05-17 11:34:00
17,Pune,331.0,2024-05-17 11:35:00
47,Delhi,414.02,2024-05-17 11:36:00
3,Pune,443.38,2024-05-17 11:37:00
10,Pune,334.45,2024-05-17 11:38:00
28,Mumbai,510.04,2024-05-17 11:39:00
12,Delhi,519.12,2024-05-17 11:40:00
48,Delhi,489.66,2024-05-17 11:41:00
22,Pune,362.38,2024-05-17 11:42:00
20,Mumbai,319.97,2024-05-17 11:43:00
33,Delhi,627.25,2024-05-17 11:44:00
35,Pune,405.52,2024-05-17 11:45:00
39,Delhi,251.59,2024-05-17 11:46:00
30,Delhi,413.57,2024-05-17 11:47:00
40,Pune,641.65,2024-05-17 11:48:00
22,Pune,436.81,2024-05-17 11:49:00
16,Delhi,429.5,2024-05-17 11:50:00
10,Mumbai,579.0,2024-05-17 11:51:00
42,Delhi,555.05,2024-05-17 11:52:00
8,Delhi,676.96,2024-05-17 11:53:00
30,Delhi,425.81,2024-05-17 11:54:00
32,Delhi,590.39,2024-05-17 11:55:00
17,Delhi,484.54,2024-05-17 11:56:00
11,Delhi,466.31,2024-05-17 11:57:00
28,Delhi,515.71,2024-05-17 11:58:00
28,Pune,510.7,2024-05-17 11:59:00
31,Pune,693.57,2024-05-17 12:00:00
42,Delhi,473.21,2024-05-17 12:01:00
49,Mumbai,515.02,2024-05-17 12:02:00
40,Delhi,554.48,2024-05-17 12:03:00
8,Mumbai,475.34,2024-05-17 12:04:00
9,Delhi,557.74,2024-05-17 12:05:00
28,Delhi,541.75,2024-05-17 12:06:00
3,Delhi,314.78,2024-05-17 12:07:00
35,Delhi,487.46,2024-05-17 12:08:00
10,Delhi,456.0,2024-05-17 12:09:00
40,Delhi,365.14,2024-05-17 12:10:00
43,Mumbai,474.49,2024-05-17 12:11:00
8,Pune,313.24,2024-05-17 12:12:00
43,Delhi,493.58,2024-05-17 12:13:00
26,Mumbai,492.39,2024-05-17 12:14:00
23,Pune,532.63,2024-05-17 12:15:00
28,Pune,559.97,2024-05-17 12:16:00
19,Pune,714.88,2024-05-17 12:17:00
39,Pune,375.4,2024-05-17 12:18:00
33,Mumbai,414.14,2024-05-17 12:19:00
31,Delhi,586.6,2024-05-17 12:20:00
16,Pune,452.2,2024-05-17 12:21:00
17,Mumbai,417.99,2024-05-17 12:22:00
46,Delhi,506.47,2024-05-17 12:23:00
4,Mumbai,514.03,2024-05-17 12:24:00
47,Mumbai,364.4,2024-05-17 12:25:00
35,Pune,447.87,2024-05-17 12:26:00
16,Delhi,393.31,2024-05-17 12:27:00
44,Delhi,514.56,2024-05-17 12:28:00
16,Delhi,393.16,2024-05-17 12:29:00
10,Delhi,594.59,2024-05-17 12:30:00
20,Pune,574.86,2024-05-17 12:31:00
7,Pune,383.15,2024-05-17 12:32:00
47,Delhi,323.57,2024-05-17 12:33:00
25,Mumbai,162.89,2024-05-17 12:34:00
23,Mumbai,352.68,2024-05-17 12:35:00
46,Delhi,358.09,2024-05-17 12:36:00
17,Delhi,578.04,2024-05-17 12:37:00
36,Delhi,629.84,2024-05-17 12:38:00
31,Pune,522.38,2024-05-17 12:39:00
35,Pune,541.7,2024-05-17 12:40:00
17,Mumbai,451.4,2024-05-17 12:41:00
28,Mumbai,394.2,2024-05-17 12:42:00
25,Pune,246.22,2024-05-17 12:43:00
1,Delhi,488.71,2024-05-17 12:44:00
36,Mumbai,354.01,2024-05-17 12:45:00
13,Pune,666.47,2024-05-17 12:46:00
32,Delhi,372.39,2024-05-17 12:47:00
17,Delhi,676.81,2024-05-17 12:48:00
0,Pune,281.54,2024-05-17 12:49:00
28,Pune,301.55,2024-05-17 12:50:00
24,Pune,520.57,2024-05-17 12:51:00
40,Delhi,351.22,2024-05-17 12:52:00
25,Delhi,613.3,2024-05-17 12:53:00
17,Delhi,356.04,2024-05-17 12:54:00
17,Delhi,646.63,2024-05-17 12:55:00
46,Pune,446.72,2024-05-17 12:56:00
14,Delhi,631.42,2024-05-17 12:57:00
44,Pune,511.05,2024-05-17 12:58:00
24,Pune,717.23,2024-05-17 12:59:00
36,Delhi,492.36,2024-05-17 13:00:00
1,Mumbai,260.56,2024-05-17 13:01:00
9,Mumbai,394.05,2024-05-17 13:02:00
21,Mumbai,446.05,2024-05-17 13:03:00
46,Mumbai,502.08,2024-05-17 13:04:00
10,Pune,672.26,2024-05-17 13:05:00
29,Pune,601.88,2024-05-17 13:06:00
38,Delhi,709.45,2024-05-17 13:07:00
22,Mumbai,632.47,2024-05-17 13:08:00
40,Pune,497.04,2024-05-17 13:09:00
46,Mumbai,597.37,2024-05-17 13:10:00
5,Mumbai,677.56,2024-05-17 13:11:00
4,Pune,618.57,2024-05-17 13:12:00
19,Pune,647.63,2024-05-17 13:13:00
27,Mumbai,538.72,2024-05-17 13:14:00
20,Mumbai,338.37,2024-05-17 13:15:00
30,Pune,548.65,2024-05-17 13:16:00
33,Mumbai,698.95,2024-05-17 13:17:00
5,Pune,414.7,2024-05-17 13:18:00
18,Pune,407.2,2024-05-17 13:19:00
35,Pune,606.64,2024-05-17 13:20:00
3,Pune,691.12,2024-05-17 13:21:00
18,Delhi,619.8,2024-05-17 13:22:00
21,Delhi,494.28,2024-05-17 13:23:00
11,Mumbai,508.65,2024-05-17 13:24:00
37,Delhi,520.1,2024-05-17 13:25:00
47,Pune,463.44,2024-05-17 13:26:00
7,Mumbai,494.82,2024-05-17 13:27:00
5,Delhi,447.93,2024-05-17 13:28:00
18,Pune,326.59,2024-05-17 13:29:00
38,Mumbai,526.77,2024-05-17 13:30:00
5,Pune,653.29,2024-05-17 13:31:00
41,Pune,550.16,2024-05-17 13:32:00
39,Delhi,535.43,2024-05-17 13:33:00
41,Mumbai,641.52,2024-05-17 13:34:00
15,Delhi,660.84,2024-05-17 13:35:00
23,Mumbai,610.78,2024-05-17 13:36:00
43,Pune,519.38,2024-05-17 13:37:00
27,Delhi,531.23,2024-05-17 13:38:00
18,Pune,439.14,2024-05-17 13:39:00
27,Delhi,445.58,2024-05-17 13:40:00
17,Mumbai,591.29,2024-05-17 13:41:00
19,Mumbai,439.06,2024-05-17 13:42:00
24,Delhi,658.97,2024-05-17 13:43:00
10,Pune,602.84,2024-05-17 13:44:00
37,Mumbai,648.44,2024-05-17 13:45:00
9,Pune,475.59,2024-05-17 13:46:00
30,Mumbai,371.63,2024-05-17 13:47:00
16,Delhi,469.28,2024-05-17 13:48:00
37,Pune,495.68,2024-05-17 13:49:00
35,Delhi,475.39,2024-05-17 13:50:00
45,Delhi,519.68,2024-05-17 13:51:00
48,Pune,404.48,2024-05-17 13:52:00
20,Mumbai,562.92,2024-05-17 13:53:00
22,Pune,462.92,2024-05-17 13:54:00
36,Pune,379.98,2024-05-17 13:55:00
39,Mumbai,638.87,2024-05-17 13:56:00
36,Delhi,403.98,2024-05-17 13:57:00
15,Delhi,495.48,2024-05-17 13:58:00
45,Mumbai,355.98,2024-05-17 13:59:00
17,Mumbai,537.13,2024-05-17 14:00:00
30,Delhi,367.72,2024-05-17 14:01:00
29,Delhi,371.0,2024-05-17 14:02:00
32,Pune,473.93,2024-05-17 14:03:00
9,Pune,477.5,2024-05-17 14:04:00
6,Delhi,612.42,2024-05-17 14:05:00
2,Pune,480.73,2024-05-17 14:06:00
41,Mumbai,459.33,2024-05-17 14:07:00
44,Mumbai,450.23,2024-05-17 14:08:00
41,Pune,360.69,2024-05-17 14:09:00
4,Pune,321.56,2024-05-17 14:10:00
23,Pune,652.26,2024-05-17 14:11:00
35,Mumbai,617.73,2024-05-17 14:12:00
6,Delhi,395.41,2024-05-17 14:13:00
11,Delhi,490.48,2024-05-17 14:14:00
39,Mumbai,595.18,2024-05-17 14:15:00
22,Delhi,340.72,2024-05-17 14:16:00
46,Delhi,391.24,2024-05-17 14:17:00
15,Mumbai,426.73,2024-05-17 14:18:00
11,Mumbai,227.88,2024-05-17 14:19:00
23,Delhi,462.49,2024-05-17 14:20:00
39,Delhi,549.54,2024-05-17 14:21:00
29,Mumbai,312.98,2024-05-17 14:22:00
45,Pune,611.79,2024-05-17 14:23:00
6,Delhi,433.57,2024-05-17 14:24:00
9,Pune,414.14,2024-05-17 14:25:00
42,Mumbai,638.9,2024-05-17 14:26:00
9,Pune,432.44,2024-05-17 14:27:00
32,Pune,285.96,2024-05-17 14:28:00
35,Mumbai,423.27,2024-05-17 14:29:00
10,Pune,663.51,2024-05-17 14:30:00
2,Mumbai,378.05,2024-05-17 14:31:00
12,Delhi,460.58,2024-05-17 14:32:00
19,Delhi,635.72,2024-05-17 14:33:00
44,Delhi,390.96,2024-05-17 14:34:00
49,Delhi,465.65,2024-05-17 14:35:00
18,Pune,603.59,2024-05-17 14:36:00
20,Delhi,404.38,2024-05-17 14:37:00
16,Mumbai,361.93,2024-05-17 14:38:00
35,Mumbai,489.68,2024-05-17 14:39:00
46,Delhi,739.45,2024-05-17 14:40:00
36,Mumbai,398.03,2024-05-17 14:41:00
43,Delhi,474.99,2024-05-17 14:42:00
20,Pune,659.62,2024-05-17 14:43:00
17,Mumbai,477.03,2024-05-17 14:44:00
15,Mumbai,272.81,2024-05-17 14:45:00
49,Pune,429.65,2024-05-17 14:46:00
0,Delhi,341.8,2024-05-17 14:47:00
44,Mumbai,517.25,2024-05-17 14:48:00
2,Delhi,373.12,2024-05-17 14:49:00
6,Mumbai,447.2,2024-05-17 14:50:00
47,Pune,650.58,2024-05-17 14:51:00
23,Pune,662.36,2024-05-17 14:52:00
10,Mumbai,348.45,2024-05-17 14:53:00
37,Delhi,454.0,2024-05-17 14:54:00
49,Pune,451.92,2024-05-17 14:55:00
4,Mumbai,265.8,2024-05-17 14:56:00
10,Delhi,605.55,2024-05-17 14:57:00
19,Pune,602.64,2024-05-17 14:58:00
39,Pune,462.06,2024-05-17 14:59:00
33,Delhi,460.93,2024-05-17 15:00:00
25,Delhi,410.86,2024-05-17 15:01:00
26,Pune,438.37,2024-05-17 15:02:00
38,Delhi,629.77,2024-05-17 15:03:00
20,Pune,388.11,2024-05-17 15:04:00
28,Mumbai,597.48,2024-05-17 15:05:00
1,Mumbai,636.43,2024-05-17 15:06:00
17,Delhi,407.94,2024-05-17 15:07:00
1,Pune,371.54,2024-05-17 15:08:00
35,Mumbai,474.98,2024-05-17 15:09:00
21,Pune,486.18,2024-05-17 15:10:00
7,Mumbai,516.34,2024-05-17 15:11:00
21,Mumbai,467.98,2024-05-17 15:12:00
39,Pune,442.7,2024-05-17 15:13:00
32,Pune,591.64,2024-05-17 15:14:00
41,Mumbai,439.87,2024-05-17 15:15:00
30,Mumbai,298.56,2024-05-17 15:16:00
8,Delhi,578.34,2024-05-17 15:17:00
23,Delhi,714.51,2024-05-17 15:18:00
20,Pune,544.82,2024-05-17 15:19:00
48,Pune,486.34,2024-05-17 15:20:00
11,Delhi,668.39,2024-05-17 15:21:00
21,Pune,372.78,2024-05-17 15:22:00
12,Mumbai,329.9,2024-05-17 15:23:00
33,Pune,384.75,2024-05-17 15:24:00
24,Mumbai,426.0,2024-05-17 15:25:00
18,Mumbai,459.26,2024-05-17 15:26:00
0,Mumbai,309.87,2024-05-17 15:27:00
31,Mumbai,572.42,2024-05-17 15:28:00
40,Mumbai,691.04,2024-05-17 15:29:00
13,Mumbai,535.31,2024-05-17 15:30:00
1,Mumbai,516.66,2024-05-17 15:31:00
16,Delhi,490.8,2024-05-17 15:32:00
34,Pune,524.29,2024-05-17 15:33:00
32,Delhi,454.67,2024-05-17 15:34:00
3,Pune,514.44,2024-05-17 15:35:00
5,Pune,552.68,2024-05-17 15:36:00
49,Mumbai,727.7,2024-05-17 15:37:00
24,Delhi,477.36,2024-05-17 15:38:00
43,Pune,531.17,2024-05-17 15:39:00
32,Pune,741.7,2024-05-17 15:40:00
26,Pune,482.33,2024-05-17 15:41:00
30,Pune,591.94,2024-05-17 15:42:00
31,Pune,406.53,2024-05-17 15:43:00
13,Delhi,426.08,2024-05-17 15:44:00
5,Delhi,449.49,2024-05-17 15:45:00
10,Delhi,479.64,2024-05-17 15:46:00
14,Delhi,553.22,2024-05-17 15:47:00
20,Delhi,358.88,2024-05-17 15:48:00
43,Pune,609.91,2024-05-17 15:49:00
26,Pune,536.69,2024-05-17 15:50:00
39,Mumbai,512.12,2024-05-17 15:51:00
41,Mumbai,559.02,2024-05-17 15:52:00
10,Delhi,598.73,2024-05-17 15:53:00
26,Mumbai,357.37,2024-05-17 15:54:00
49,Delhi,427.81,2024-05-17 15:55:00
46,Pune,559.02,2024-05-17 15:56:00
39,Mumbai,391.79,2024-05-17 15:57:00
