server,status,response_ms
10.0.0.6,200,126.1
10.0.0.5,200,104.13
10.0.0.6,200,69.18
10.0.0.6,200,123.98
10.0.0.2,200,17.28
10.0.0.4,200,76.24
10.0.0.2,200,105.02
10.0.0.1,200,143.64
10.0.0.2,200,26.18
10.0.0.3,503,17.01
10.0.0.2,200,93.98
10.0.0.6,200,29.1
10.0.0.5,200,19.03
10.0.0.3,200,7.18
10.0.0.6,200,76.01
10.0.0.6,200,107.06
10.0.0.5,200,20.51
10.0.0.3,200,61.5
10.0.0.1,200,11.71
10.0.0.3,200,30.3
10.0.0.2,200,120.88
10.0.0.6,404,26.85
10.0.0.6,200,35.53
10.0.0.6,404,82.62
10.0.0.6,200,31.5
10.0.0.3,200,46.49
10.0.0.6,200,63.7
10.0.0.2,200,74.66
10.0.0.6,200,98.96
10.0.0.1,200,44.76
10.0.0.4,200,8.4
10.0.0.2,200,24.21
10.0.0.5,200,116.33
10.0.0.2,200,84.19
10.0.0.6,200,36.33
10.0.0.4,200,93.69
10.0.0.6,503,29.77
10.0.0.6,200,26.99
10.0.0.6,200,62.08
10.0.0.6,200,56.56
10.0.0.2,200,83.19
10.0.0.6,200,58.42
10.0.0.6,200,25.8
10.0.0.4,200,38.43
10.0.0.6,200,32.32
10.0.0.6,200,152.3
10.0.0.1,200,13.86
10.0.0.6,200,43.78
10.0.0.3,200,117.05
10.0.0.6,200,57.22
10.0.0.1,500,62.51
10.0.0.6,200,28.17
10.0.0.6,200,92.78
10.0.0.6,200,33.31
10.0.0.3,200,105.24
10.0.0.1,200,101.86
10.0.0.6,200,159.73
10.0.0.5,200,21.0
10.0.0.2,200,16.77
10.0.0.5,200,77.52
10.0.0.5,200,40.91
10.0.0.6,200,174.5
10.0.0.6,200,84.83
10.0.0.5,200,73.06
10.0.0.2,200,19.75
10.0.0.6,200,63.62
10.0.0.6,200,244.28
10.0.0.6,200,65.4
10.0.0.6,200,103.29
10.0.0.6,200,115.91
10.0.0.6,200,85.55
10.0.0.5,200,23.59
10.0.0.2,200,25.38
10.0.0.4,200,81.78
10.0.0.5,500,184.65
10.0.0.6,200,125.45
10.0.0.2,200,107.19
10.0.0.4,200,165.05
10.0.0.4,200,57.4
10.0.0.6,200,24.49
10.0.0.6,200,200.48
10.0.0.3,200,16.43
10.0.0.6,200,71.77
10.0.0.6,200,18.06
10.0.0.6,200,169.13
10.0.0.2,200,13.49
10.0.0.3,200,182.68
10.0.0.6,200,33.7
10.0.0.1,200,114.53
10.0.0.6,503,104.24
10.0.0.3,500,28.09
10.0.0.5,200,144.61
10.0.0.4,200,46.86
10.0.0.4,200,65.43
10.0.0.6,200,64.19
10.0.0.4,200,195.46
10.0.0.6,200,125.74
10.0.0.3,200,24.92
10.0.0.6,200,161.33
10.0.0.6,200,109.11
10.0.0.6,200,76.48
10.0.0.1,200,73.21
10.0.0.6,200,25.11
10.0.0.6,200,49.75
10.0.0.3,200,7.27
10.0.0.1,200,30.38
10.0.0.1,200,113.96
10.0.0.6,200,6.18
10.0.0.1,200,36.77
10.0.0.6,200,31.42
10.0.0.3,200,174.7
10.0.0.6,200,88.52
10.0.0.6,404,32.02
10.0.0.1,200,101.54
10.0.0.6,200,164.91
10.0.0.1,200,87.99
10.0.0.2,200,141.66
10.0.0.2,503,64.31
10.0.0.3,200,109.17
10.0.0.6,200,161.46
10.0.0.6,200,23.68
10.0.0.3,200,94.16
10.0.0.6,200,145.36
10.0.0.6,200,60.15
10.0.0.2,200,81.66
10.0.0.6,200,12.42
10.0.0.1,200,29.06
10.0.0.6,200,198.02
10.0.0.4,200,42.99
10.0.0.6,200,55.26
10.0.0.5,200,79.08
10.0.0.6,200,79.49
10.0.0.4,200,68.7
10.0.0.3,200,49.15
10.0.0.6,200,27.57
10.0.0.6,503,81.25
10.0.0.3,200,239.74
10.0.0.4,200,70.3
10.0.0.5,200,23.55
10.0.0.6,200,51.36
10.0.0.5,200,81.28
10.0.0.6,200,32.07
10.0.0.4,200,92.21
10.0.0.6,200,149.94
10.0.0.5,200,57.83
10.0.0.1,200,54.67
10.0.0.3,200,76.32
10.0.0.2,200,29.97
10.0.0.6,200,67.33
10.0.0.6,200,222.72
10.0.0.6,200,52.13
10.0.0.4,200,93.83
10.0.0.6,200,30.99
10.0.0.6,404,88.38
10.0.0.4,200,26.03
10.0.0.2,200,38.4
10.0.0.6,200,14.6
10.0.0.2,200,73.8
10.0.0.6,200,45.84
10.0.0.1,200,24.06
10.0.0.2,200,27.57
10.0.0.6,200,9.76
10.0.0.6,200,173.98
10.0.0.6,200,124.41
10.0.0.6,200,120.6
10.0.0.5,200,41.59
10.0.0.6,200,134.17
10.0.0.5,200,27.95
10.0.0.3,200,73.87
10.0.0.6,200,177.6
10.0.0.3,200,39.0
10.0.0.6,200,41.98
10.0.0.6,200,38.33
10.0.0.5,200,49.84
10.0.0.6,200,72.22
10.0.0.1,503,115.32
10.0.0.5,200,92.27
10.0.0.6,200,32.98
10.0.0.6,200,15.8
10.0.0.3,200,34.96
10.0.0.2,200,146.12
10.0.0.6,200,115.36
10.0.0.3,200,25.09
10.0.0.5,200,81.8
10.0.0.6,200,38.86
10.0.0.3,200,95.06
10.0.0.6,200,15.8
10.0.0.4,404,174.1
10.0.0.6,200,75.31
10.0.0.6,200,56.18
10.0.0.6,200,98.36
10.0.0.3,200,115.04
10.0.0.6,200,37.08
10.0.0.2,200,80.17
10.0.0.2,200,25.82
10.0.0.2,200,47.48
10.0.0.5,200,138.35
10.0.0.6,404,159.85
10.0.0.6,200,68.3
10.0.0.6,200,98.41
10.0.0.2,200,56.82
10.0.0.6,200,37.53
10.0.0.3,200,43.78
10.0.0.5,200,41.67
10.0.0.4,200,109.37
10.0.0.6,200,51.96
10.0.0.6,500,26.69
10.0.0.6,404,162.45
10.0.0.4,200,31.54
10.0.0.6,200,15.19
10.0.0.6,200,66.25
10.0.0.6,200,78.33
10.0.0.3,200,135.34
10.0.0.6,200,115.72
10.0.0.6,200,47.37
10.0.0.6,200,72.69
10.0.0.1,200,65.13
10.0.0.6,200,76.89
10.0.0.6,200,6.47
10.0.0.5,200,29.82
10.0.0.2,200,25.29
10.0.0.3,200,16.32
10.0.0.1,503,56.18
10.0.0.6,200,72.83
10.0.0.5,200,105.75
10.0.0.6,200,52.23
10.0.0.6,200,53.4
10.0.0.3,200,24.97
10.0.0.3,200,41.77
10.0.0.2,200,45.06
10.0.0.2,200,91.69
10.0.0.1,200,107.67
10.0.0.2,200,124.64
10.0.0.6,200,35.55
10.0.0.1,404,49.72
10.0.0.1,200,127.13
10.0.0.3,200,6.02
10.0.0.2,200,105.14
10.0.0.3,200,57.22
10.0.0.6,200,59.94
10.0.0.6,200,81.05
10.0.0.6,200,16.33
10.0.0.6,200,35.69
10.0.0.2,200,205.34
10.0.0.3,200,61.05
10.0.0.4,200,49.14
10.0.0.6,200,202.9
10.0.0.3,200,191.21
10.0.0.2,200,14.22
10.0.0.6,200,129.63
10.0.0.6,200,75.16
10.0.0.6,200,55.09
10.0.0.4,200,66.2
10.0.0.6,200,24.19
10.0.0.6,404,71.95
10.0.0.4,200,100.59
10.0.0.6,200,80.08
10.0.0.6,200,20.98
10.0.0.6,200,71.0
10.0.0.1,200,105.66
10.0.0.1,404,94.27
10.0.0.1,200,88.37
10.0.0.6,200,260.77
10.0.0.3,200,19.15
10.0.0.6,404,45.83
10.0.0.6,200,51.45
10.0.0.1,200,130.93
10.0.0.2,200,106.97
10.0.0.6,200,64.38
10.0.0.5,200,44.36
10.0.0.3,200,97.17
10.0.0.6,500,105.83
10.0.0.5,200,32.0
10.0.0.6,200,89.84
10.0.0.5,200,231.88
10.0.0.6,200,105.21
10.0.0.4,200,176.67
10.0.0.6,200,64.45
10.0.0.6,500,16.53
10.0.0.5,200,120.48
10.0.0.6,200,57.61
10.0.0.6,200,25.2
10.0.0.6,200,88.54
10.0.0.6,200,33.7
10.0.0.5,503,13.88
10.0.0.6,404,99.7
10.0.0.2,200,226.19
10.0.0.2,404,29.34
10.0.0.2,200,63.47
10.0.0.2,200,27.31
10.0.0.1,200,156.26
10.0.0.6,200,147.85
10.0.0.6,200,20.08
10.0.0.5,200,105.96
10.0.0.6,200,143.73
10.0.0.6,200,18.64
10.0.0.3,200,29.92
10.0.0.4,200,156.16
10.0.0.3,200,81.76
10.0.0.4,200,47.78
10.0.0.6,200,95.26
10.0.0.6,200,108.61
10.0.0.6,404,92.78
10.0.0.6,200,57.71
10.0.0.1,200,24.27
10.0.0.1,200,169.23
10.0.0.1,200,137.05
10.0.0.6,200,79.06
10.0.0.6,200,199.69
10.0.0.4,200,99.04
10.0.0.4,200,24.35
10.0.0.6,200,36.92
10.0.0.5,200,54.87
10.0.0.6,500,41.6
10.0.0.1,200,66.84
10.0.0.6,200,135.51
10.0.0.3,200,2.13
10.0.0.5,200,62.27
10.0.0.2,200,60.17
10.0.0.6,200,116.45
10.0.0.6,200,101.51
10.0.0.6,200,51.57
10.0.0.3,200,44.66
10.0.0.1,200,53.68
10.0.0.4,200,84.48
10.0.0.4,200,153.96
10.0.0.6,200,9.03
10.0.0.6,200,51.4
10.0.0.6,200,55.5
10.0.0.5,200,45.06
10.0.0.6,404,140.41
10.0.0.5,200,98.44
10.0.0.6,200,109.17
10.0.0.6,200,11.69
10.0.0.6,200,57.9
10.0.0.2,200,70.08
10.0.0.3,200,64.96
10.0.0.6,200,152.25
10.0.0.6,200,29.88
10.0.0.2,200,94.24
10.0.0.1,200,145.72
10.0.0.6,200,140.1
10.0.0.6,200,32.21
10.0.0.6,200,63.14
10.0.0.6,200,104.16
10.0.0.6,404,61.25
10.0.0.6,200,71.23
10.0.0.2,200,63.21
10.0.0.2,200,8.91
10.0.0.5,200,71.18
10.0.0.3,200,67.38
10.0.0.2,200,39.86
10.0.0.3,200,26.07
10.0.0.6,200,90.52
10.0.0.6,200,160.26
10.0.0.3,200,15.07
10.0.0.6,404,154.64
10.0.0.6,200,76.22
10.0.0.1,500,32.08
10.0.0.1,200,67.4
10.0.0.6,200,19.46
10.0.0.5,200,17.02
10.0.0.3,200,146.95
10.0.0.6,200,117.77
10.0.0.1,200,102.99
10.0.0.2,200,255.31
10.0.0.3,200,63.79
10.0.0.6,404,117.41
10.0.0.6,200,33.84
10.0.0.2,200,117.61
10.0.0.6,200,111.58
10.0.0.3,503,25.07
10.0.0.1,200,146.41
10.0.0.6,200,26.15
10.0.0.6,200,61.02
10.0.0.5,200,52.27
10.0.0.3,200,60.21
10.0.0.6,200,35.2
10.0.0.3,200,38.39
10.0.0.6,200,12.69
10.0.0.6,200,64.63
10.0.0.4,200,58.78
10.0.0.6,200,37.76
10.0.0.5,200,83.81
10.0.0.6,200,177.82
10.0.0.6,200,61.52
10.0.0.4,200,32.57
10.0.0.5,200,56.18
10.0.0.1,200,37.38
10.0.0.6,200,103.84
10.0.0.2,200,50.19
10.0.0.6,200,69.64
10.0.0.6,200,91.95
10.0.0.6,200,177.61
10.0.0.6,200,16.16
10.0.0.5,200,164.96
10.0.0.4,200,140.59
10.0.0.5,200,60.92
10.0.0.6,500,49.41
10.0.0.6,200,102.48
10.0.0.6,200,21.98
10.0.0.1,200,95.71
10.0.0.2,200,170.79
10.0.0.6,200,32.51
10.0.0.1,200,70.44
10.0.0.5,200,175.05
10.0.0.4,200,107.16
10.0.0.1,200,112.24
10.0.0.6,200,210.48
10.0.0.6,200,92.31
10.0.0.6,200,18.53
10.0.0.1,200,86.39
10.0.0.6,503,238.91
10.0.0.6,503,52.93
10.0.0.3,200,11.01
10.0.0.4,200,151.78
10.0.0.2,200,202.87
10.0.0.6,200,106.39
10.0.0.4,200,69.86
10.0.0.5,200,127.28
10.0.0.6,200,10.94
10.0.0.6,200,86.88
10.0.0.3,200,50.56
10.0.0.6,200,13.9
10.0.0.1,200,85.36
10.0.0.2,200,13.7
10.0.0.6,200,103.63
10.0.0.5,500,56.96
10.0.0.4,200,180.63
10.0.0.4,200,45.94
10.0.0.6,200,77.84
10.0.0.6,503,72.47
10.0.0.6,200,39.86
10.0.0.6,200,62.39
10.0.0.6,200,57.52
10.0.0.2,200,114.17
10.0.0.5,200,234.83
10.0.0.2,200,26.7
10.0.0.6,200,11.87
10.0.0.6,200,132.86
10.0.0.6,200,63.87
10.0.0.5,200,4.64
10.0.0.1,200,28.47
10.0.0.6,200,161.72
10.0.0.6,200,106.36
10.0.0.6,200,126.31
10.0.0.6,200,72.88
10.0.0.4,200,38.21
10.0.0.6,200,40.28
10.0.0.4,200,118.41
10.0.0.5,200,32.58
10.0.0.6,200,27.79
10.0.0.2,200,90.49
10.0.0.4,200,30.31
10.0.0.6,200,176.08
10.0.0.6,404,31.29
10.0.0.4,200,68.76
10.0.0.3,200,57.41
10.0.0.4,200,203.68
10.0.0.4,200,98.12
10.0.0.1,200,76.34
10.0.0.6,200,150.56
10.0.0.4,500,145.52
10.0.0.2,200,37.41
10.0.0.6,200,20.48
10.0.0.6,200,46.01
10.0.0.6,200,65.07
10.0.0.2,200,78.86
10.0.0.6,200,22.59
10.0.0.4,200,72.62
10.0.0.5,200,92.31
10.0.0.6,200,72.54
10.0.0.6,200,141.06
10.0.0.2,404,16.08
10.0.0.3,200,94.93
10.0.0.1,200,57.69
10.0.0.5,500,64.33
10.0.0.6,200,1.66
10.0.0.6,200,44.29
10.0.0.4,200,144.1
10.0.0.1,200,40.55
10.0.0.6,200,39.55
10.0.0.6,200,87.1
10.0.0.6,200,28.2
10.0.0.5,200,92.14
10.0.0.6,200,132.96
10.0.0.3,200,34.19
10.0.0.3,200,22.17
10.0.0.1,200,188.58
10.0.0.3,200,181.0
10.0.0.1,200,48.2
10.0.0.4,200,145.25
10.0.0.1,200,18.21
10.0.0.2,200,101.37
10.0.0.6,200,13.16
10.0.0.6,200,51.43
10.0.0.6,200,146.58
10.0.0.6,200,58.34
10.0.0.6,200,168.47
10.0.0.6,200,199.75
10.0.0.4,200,303.86
10.0.0.1,200,51.16
10.0.0.6,200,120.15
10.0.0.6,404,85.79
10.0.0.6,404,23.96
10.0.0.6,200,71.48
10.0.0.5,200,245.68
10.0.0.5,200,98.04
10.0.0.4,200,120.02
10.0.0.6,200,76.71
10.0.0.3,404,85.48
10.0.0.2,200,58.71
10.0.0.6,200,43.37
10.0.0.2,200,60.68
10.0.0.3,200,126.13
10.0.0.4,200,55.85
10.0.0.6,200,94.37
10.0.0.1,404,11.33
10.0.0.6,503,56.42
10.0.0.1,503,217.78
10.0.0.1,404,5.73
10.0.0.6,200,148.25
10.0.0.6,404,45.62
10.0.0.5,200,91.67
10.0.0.6,200,71.05
10.0.0.6,200,90.64
10.0.0.6,503,41.92
10.0.0.5,200,96.04
10.0.0.6,200,40.68
10.0.0.6,500,7.97
10.0.0.6,200,75.08
10.0.0.6,200,219.72
10.0.0.6,200,71.31
10.0.0.5,200,155.39
10.0.0.2,200,120.67
10.0.0.6,200,174.1
10.0.0.6,200,136.37
10.0.0.2,404,77.76
10.0.0.1,200,87.66
10.0.0.3,200,114.95
10.0.0.6,503,23.46
10.0.0.1,200,22.39
10.0.0.2,200,164.0
10.0.0.5,200,113.45
10.0.0.6,200,181.29
10.0.0.6,200,44.13
10.0.0.6,200,40.21
10.0.0.6,200,256.24
10.0.0.6,200,221.63
10.0.0.1,200,52.27
10.0.0.2,200,169.88
10.0.0.6,200,62.96
10.0.0.2,200,50.49
10.0.0.6,200,148.06
10.0.0.1,200,116.06
10.0.0.6,200,56.18
10.0.0.6,200,221.23
10.0.0.6,200,16.38
10.0.0.6,500,38.24
10.0.0.2,200,208.35
10.0.0.6,200,52.06
10.0.0.1,200,64.28
10.0.0.6,200,118.34
10.0.0.6,200,174.98
10.0.0.6,200,34.07
10.0.0.6,200,46.7
10.0.0.4,500,44.6
10.0.0.6,200,93.68
10.0.0.6,200,24.2
10.0.0.6,200,25.96
10.0.0.5,200,11.82
10.0.0.5,404,60.68
10.0.0.6,200,202.87
10.0.0.6,200,42.5
10.0.0.3,404,18.36
10.0.0.3,200,177.6
10.0.0.6,200,92.07
10.0.0.5,200,71.27
10.0.0.6,200,45.82
10.0.0.6,200,61.93
10.0.0.1,200,338.27
10.0.0.6,200,43.4
10.0.0.6,500,57.82
10.0.0.6,200,56.35
10.0.0.1,404,122.37
10.0.0.6,200,365.34
10.0.0.1,200,31.11
10.0.0.6,200,96.54
10.0.0.6,200,196.07
10.0.0.6,200,190.75
10.0.0.6,200,123.78
10.0.0.6,200,62.49
10.0.0.6,200,68.69
10.0.0.5,200,35.55
10.0.0.6,200,75.7
10.0.0.5,200,90.17
10.0.0.6,200,45.02
10.0.0.6,200,23.6
10.0.0.6,200,34.01
10.0.0.6,200,82.48
10.0.0.5,200,108.19
10.0.0.3,200,87.48
10.0.0.6,404,49.05
10.0.0.3,200,78.84
10.0.0.6,200,101.76
10.0.0.1,200,64.18
10.0.0.1,200,139.61
10.0.0.6,404,23.83
10.0.0.6,200,53.16
10.0.0.4,200,81.4
10.0.0.5,200,36.73
10.0.0.6,200,58.88
10.0.0.6,200,49.39
10.0.0.6,200,109.2
10.0.0.1,200,41.44
10.0.0.4,200,84.21
10.0.0.6,200,12.4
10.0.0.6,200,74.83
10.0.0.6,200,100.96
10.0.0.6,200,71.84
10.0.0.1,200,117.53
10.0.0.2,200,31.72
10.0.0.6,200,39.03
10.0.0.6,200,158.48
10.0.0.6,200,129.29
10.0.0.6,200,64.59
10.0.0.3,200,35.57
10.0.0.5,200,55.71
10.0.0.4,200,105.09
10.0.0.2,200,29.66
10.0.0.5,200,216.32
10.0.0.5,200,30.09
10.0.0.2,200,28.32
10.0.0.6,200,116.89
10.0.0.2,200,47.2
10.0.0.6,200,113.63
10.0.0.6,200,41.25
10.0.0.6,200,68.73
10.0.0.4,200,50.6
10.0.0.6,200,111.46
10.0.0.1,200,47.53
10.0.0.4,200,36.0
10.0.0.2,200,22.4
10.0.0.6,200,19.18
10.0.0.5,200,13.31
10.0.0.1,200,144.34
10.0.0.3,200,43.16
10.0.0.5,200,80.23
10.0.0.5,200,61.25
10.0.0.3,500,29.34
10.0.0.3,200,277.8
10.0.0.6,200,2.6
10.0.0.6,200,54.64
10.0.0.6,200,26.36
10.0.0.1,200,51.65
10.0.0.6,200,58.49
10.0.0.6,200,144.78
10.0.0.6,200,97.93
10.0.0.6,200,42.81
10.0.0.5,200,115.21
10.0.0.6,200,63.11
10.0.0.6,200,11.89
10.0.0.3,200,103.43
10.0.0.6,200,107.76
10.0.0.6,200,35.98
10.0.0.6,200,31.94
10.0.0.1,200,6.78
10.0.0.2,200,70.61
10.0.0.2,200,56.66
10.0.0.6,200,54.0
10.0.0.3,200,86.65
10.0.0.6,200,36.93
10.0.0.6,200,219.4
10.0.0.6,200,89.16
10.0.0.6,200,79.21
10.0.0.6,200,29.78
10.0.0.6,200,65.32
10.0.0.6,200,27.74
10.0.0.2,200,71.71
10.0.0.6,200,80.5
10.0.0.6,200,24.36
10.0.0.6,200,46.53
10.0.0.6,200,28.7
10.0.0.6,503,41.17
10.0.0.6,200,89.31
10.0.0.6,200,27.22
10.0.0.2,200,42.91
10.0.0.1,200,33.33
10.0.0.3,200,143.89
10.0.0.6,200,51.77
10.0.0.6,200,115.18
10.0.0.3,200,189.51
10.0.0.4,404,41.24
10.0.0.6,200,70.01
10.0.0.6,200,17.81
10.0.0.6,500,120.42
10.0.0.5,200,80.04
10.0.0.2,200,106.88
10.0.0.1,200,39.12
10.0.0.1,200,56.15
10.0.0.4,200,13.57
10.0.0.5,200,16.99
10.0.0.6,200,17.64
10.0.0.3,200,62.68
10.0.0.3,200,14.83
10.0.0.1,200,85.65
10.0.0.6,200,98.58
10.0.0.1,200,108.49
10.0.0.6,200,44.35
10.0.0.6,200,13.86
10.0.0.6,200,87.18
10.0.0.1,200,35.78
10.0.0.4,200,29.29
10.0.0.3,200,84.39
10.0.0.6,200,7.46
10.0.0.4,200,99.85
10.0.0.6,200,40.95
10.0.0.4,200,48.06
10.0.0.6,200,201.32
10.0.0.3,200,72.56
10.0.0.4,200,107.67
10.0.0.6,200,107.9
10.0.0.4,200,140.59
10.0.0.6,503,106.55
10.0.0.6,200,73.71
10.0.0.4,200,63.27
10.0.0.6,200,29.47
10.0.0.6,200,30.21
10.0.0.2,200,104.87
10.0.0.3,503,59.98
10.0.0.6,500,13.63
10.0.0.4,200,61.31
10.0.0.6,200,108.26
10.0.0.6,200,73.17
10.0.0.1,200,92.59
10.0.0.4,200,68.94
10.0.0.3,200,77.63
10.0.0.5,200,91.74
10.0.0.1,200,105.9
10.0.0.6,200,119.0
10.0.0.6,200,67.06
10.0.0.6,200,71.59
10.0.0.1,200,23.98
10.0.0.6,200,171.75
10.0.0.3,404,29.54
10.0.0.6,200,43.22
10.0.0.2,404,61.28
10.0.0.3,200,23.12
10.0.0.5,200,13.61
10.0.0.4,200,188.5
10.0.0.1,200,39.93
10.0.0.6,200,30.05
10.0.0.6,200,60.28
10.0.0.6,200,94.68
10.0.0.3,200,121.54
10.0.0.1,200,77.0
10.0.0.2,200,127.65
10.0.0.6,200,103.01
10.0.0.1,200,24.86
10.0.0.4,200,52.13
10.0.0.6,200,64.1
10.0.0.6,200,124.66
10.0.0.6,200,51.8
10.0.0.4,500,70.25
10.0.0.2,404,74.32
10.0.0.6,200,66.48
10.0.0.1,200,24.94
10.0.0.6,200,71.26
10.0.0.5,200,36.3
10.0.0.3,200,151.83
10.0.0.6,200,53.04
10.0.0.6,200,12.71
10.0.0.3,200,113.72
10.0.0.6,404,167.47
10.0.0.6,200,75.74
10.0.0.6,200,23.82
10.0.0.6,200,90.46
10.0.0.5,200,15.2
10.0.0.6,500,187.03
10.0.0.6,200,57.62
10.0.0.6,200,81.17
10.0.0.6,200,138.61
10.0.0.1,200,130.78
10.0.0.6,200,92.61
10.0.0.6,200,55.21
10.0.0.6,200,83.5
10.0.0.6,200,29.95
10.0.0.6,200,79.47
10.0.0.5,200,45.95
10.0.0.4,200,30.32
10.0.0.6,200,25.92
10.0.0.4,200,100.3
10.0.0.6,200,161.73
10.0.0.6,200,146.52
10.0.0.2,200,113.99
10.0.0.4,200,21.06
10.0.0.6,200,55.36
10.0.0.6,200,56.45
10.0.0.6,200,245.56
10.0.0.6,200,113.28
10.0.0.4,200,18.12
10.0.0.5,200,144.8
10.0.0.6,200,9.89
10.0.0.6,200,36.23
10.0.0.4,200,54.48
10.0.0.1,200,114.2
10.0.0.6,200,368.95
10.0.0.6,200,18.24
10.0.0.6,200,66.09
10.0.0.3,200,15.99
10.0.0.2,200,96.65
10.0.0.2,200,23.07
10.0.0.5,404,35.06
10.0.0.4,200,39.94
10.0.0.6,200,17.83
10.0.0.5,200,82.79
10.0.0.4,404,72.66
10.0.0.2,200,84.47
10.0.0.6,200,82.81
10.0.0.6,200,51.76
10.0.0.3,200,58.71
10.0.0.4,200,205.6
10.0.0.3,200,46.43
10.0.0.3,200,59.8
10.0.0.2,200,30.31
10.0.0.1,200,47.75
10.0.0.6,200,150.55
10.0.0.6,200,99.74
10.0.0.6,200,22.81
10.0.0.3,200,46.66
10.0.0.5,200,18.15
10.0.0.2,200,89.15
10.0.0.3,200,143.31
10.0.0.6,200,40.51
10.0.0.6,200,44.99
10.0.0.6,200,134.89
10.0.0.6,200,15.88
10.0.0.6,404,24.8
10.0.0.4,200,71.5
10.0.0.6,200,36.4
10.0.0.2,200,91.82
10.0.0.4,200,72.94
10.0.0.6,200,93.8
10.0.0.6,200,113.82
10.0.0.6,200,105.86
10.0.0.4,200,280.41
10.0.0.6,200,157.87
10.0.0.6,200,93.94
10.0.0.4,404,51.98
10.0.0.6,200,144.48
10.0.0.6,200,121.28
10.0.0.3,200,61.32
10.0.0.6,200,168.21
10.0.0.5,200,164.56
10.0.0.6,200,156.21
10.0.0.6,200,34.45
10.0.0.6,200,76.71
10.0.0.3,200,150.7
10.0.0.4,200,69.67
10.0.0.6,200,175.15
10.0.0.5,404,33.42
10.0.0.4,200,136.94
10.0.0.3,200,36.1
10.0.0.6,200,16.43
10.0.0.6,200,195.28
10.0.0.3,200,6.54
10.0.0.5,200,1.78
10.0.0.6,200,84.3
10.0.0.3,200,68.99
10.0.0.4,200,58.57
10.0.0.5,404,111.9
10.0.0.4,404,49.04
10.0.0.6,200,76.43
10.0.0.6,200,45.95
10.0.0.4,200,105.74
10.0.0.6,200,30.97
10.0.0.6,200,163.3
10.0.0.6,200,10.28
10.0.0.5,200,143.77
10.0.0.4,200,59.63
10.0.0.5,200,104.7
10.0.0.6,200,62.34
10.0.0.6,200,32.01
10.0.0.1,200,78.1
10.0.0.1,200,86.27
10.0.0.6,404,26.21
10.0.0.1,200,144.65
10.0.0.6,200,33.46
10.0.0.6,200,33.61
10.0.0.6,200,135.99
10.0.0.6,200,45.34
10.0.0.4,200,38.06
10.0.0.6,200,40.73
10.0.0.2,200,42.89
10.0.0.1,200,93.46
10.0.0.6,200,18.68
10.0.0.5,200,119.48
10.0.0.6,200,123.38
10.0.0.5,200,62.04
10.0.0.1,200,53.08
10.0.0.6,200,34.03
10.0.0.6,200,112.93
10.0.0.6,200,188.73
10.0.0.6,200,47.69
10.0.0.6,404,112.99
10.0.0.6,200,145.82
10.0.0.4,404,24.93
10.0.0.5,200,154.16
10.0.0.6,200,235.62
10.0.0.6,200,165.21
10.0.0.6,200,12.79
10.0.0.3,503,139.65
10.0.0.6,404,127.32
10.0.0.6,200,51.6
10.0.0.2,404,58.33
10.0.0.1,404,28.9
10.0.0.2,200,35.71
10.0.0.6,200,25.21
10.0.0.2,500,51.3
10.0.0.5,200,58.02
10.0.0.2,404,199.41
10.0.0.6,200,34.7
10.0.0.6,200,141.67
10.0.0.6,200,98.54
10.0.0.6,200,255.36
10.0.0.6,200,76.19
10.0.0.5,200,144.56
10.0.0.6,200,27.37
10.0.0.5,500,40.95
10.0.0.2,200,33.0
10.0.0.2,200,57.63
10.0.0.6,200,87.1
10.0.0.5,200,12.89
10.0.0.6,200,6.34
10.0.0.6,200,181.52
10.0.0.6,200,44.79
10.0.0.3,503,39.73
10.0.0.4,200,50.23
10.0.0.6,200,158.72
10.0.0.4,200,33.45
10.0.0.6,200,65.09
10.0.0.1,200,29.99
10.0.0.6,200,167.53
10.0.0.6,404,142.24
10.0.0.2,200,32.83
10.0.0.5,200,73.06
10.0.0.3,200,52.76
10.0.0.2,200,92.2
10.0.0.6,200,243.4
10.0.0.6,200,22.34
10.0.0.6,200,96.04
10.0.0.4,200,63.14
10.0.0.6,200,102.07
10.0.0.2,200,105.21
10.0.0.6,200,106.99
10.0.0.4,200,231.37
10.0.0.6,200,11.29
10.0.0.4,200,32.35
10.0.0.6,200,63.19
10.0.0.6,200,83.42
10.0.0.4,200,46.44
10.0.0.5,200,69.68
10.0.0.6,200,71.29
10.0.0.2,200,42.96
10.0.0.6,404,32.22
10.0.0.6,200,23.7
10.0.0.2,200,26.51
10.0.0.4,200,12.63
10.0.0.2,200,29.87
10.0.0.6,200,87.37
10.0.0.3,200,25.23
10.0.0.6,200,198.92
10.0.0.1,200,28.68
10.0.0.4,500,61.57
10.0.0.6,200,46.29
10.0.0.1,200,73.78
10.0.0.6,200,178.73
10.0.0.6,200,33.91
10.0.0.4,200,121.04
10.0.0.1,200,181.77
10.0.0.4,200,30.22
10.0.0.1,200,48.19
10.0.0.3,200,18.33
10.0.0.3,200,34.96
10.0.0.6,200,14.56
10.0.0.4,200,18.77
10.0.0.6,200,73.77
10.0.0.4,200,76.99
10.0.0.4,200,104.85
10.0.0.5,200,46.58
10.0.0.3,200,63.35
10.0.0.6,200,72.13
10.0.0.5,500,68.22
10.0.0.6,200,117.79
10.0.0.6,200,37.71
10.0.0.5,200,30.86
10.0.0.6,200,56.22
10.0.0.6,200,17.68
10.0.0.6,200,191.21
